sale_id;purchase_id;product_id;sale_total_BRL;total_cost_BRL;gross_profit_BRL
8645;910;68;735868.0;735955.44;-87.43999999994412
8507;877;16;150030.0;142423.05;7606.950000000012
6588;751;123;34296.9;36702.51;-2405.6100000000006
2820;890;1;409063.35;430642.55;-21579.20000000001
1656;549;137;12864.9;13543.4;-678.5
7457;771;146;4240.8;4135.05;105.75
5353;738;43;233394.1;245704.19999999998;-12310.099999999977
9751;776;51;384954.0;349031.82;35922.17999999999
7066;857;118;43151.0;41631.2;1519.800000000003
6993;761;98;555528.0;539683.48;15844.520000000019
6784;602;139;5415.0;5700.0;-285.0
5591;765;141;49970.0;52606.07;-2636.0699999999997
5148;800;67;600523.0;600593.56;-70.56000000005588
480;837;4;3382.0;3382.26;-0.2600000000002183
4790;844;145;52198.0;52204.31999999999;-6.319999999992433
3495;599;126;24094.0;24096.24;-2.2400000000016007
1630;842;117;36927.0;38541.78;-1614.7799999999988
1627;854;89;1180171.0;1180304.1;-133.10000000009313
1134;320;72;1395305.0;1772754.3399999999;-377449.33999999985
4841;883;122;10580.0;11052.0;-472.0
9843;871;40;212761.0;235526.85;-22765.850000000006
9821;863;56;214944.0;214968.15;-24.14999999999418
8827;737;10;121725.4;128145.52;-6420.12000000001
6465;722;79;859909.0;860000.4400000001;-91.44000000006054
6455;819;138;43713.3;45695.54;-1982.239999999998
4570;905;30;322479.0;332401.4;-9922.400000000023
5975;728;112;10359.75;10905.95;-546.2000000000007
3488;896;11;275362.25;289888.32;-14526.070000000007
3008;706;143;44364.0;44369.1;-5.099999999998545
1031;708;90;676282.2;711957.6;-35675.40000000002
992;752;46;59805.0;59827.31999999999;-22.319999999992433
701;906;120;5936.55;6441.3;-504.75
4123;901;127;8831.2;9297.06;-465.85999999999876
9774;800;67;1059495.1;1115388.04;-55892.939999999944
9325;862;57;237581.0;237603.66;-22.660000000003492
9000;774;76;2222973.0;1987815.9;235157.1000000001
7838;858;27;115580.0;111509.02;4070.979999999996
7345;667;84;217119.0;217143.55;-24.54999999998836
5997;905;30;128991.0;132960.56;-3969.5599999999977
6779;637;6;145979.85;149489.99;-3510.139999999985
4044;897;125;47629.0;47634.72;-5.720000000001164
3485;602;139;6767.8;7125.0;-357.1999999999998
1685;885;149;6982.0;6982.5;-0.5
1354;894;48;153995.0;170724.62;-16729.619999999995
995;895;28;57034.0;57040.84;-6.8399999999965075
257;889;124;3581.5;3770.37;-188.8699999999999
4431;798;108;25425.8;26767.68;-1341.880000000001
6014;833;142;8264.0;8265.9;-1.8999999999996362
6752;700;86;1332704.65;1403007.0;-70302.3500000001
6821;863;56;644832.0;644904.45;-72.44999999995343
7309;825;22;487242.65;512946.59;-25703.940000000002
9869;880;36;271217.0;283318.56;-12101.559999999998
8009;887;114;799.0;799.38;-0.37999999999999545
9785;625;50;160683.0;169159.5;-8476.5
5477;823;93;1240890.95;1306352.45;-65461.5
7582;854;89;472068.0;472121.64;-53.64000000001397
5155;700;86;799622.6;841804.2000000001;-42181.60000000009
8230;788;32;162532.0;162551.87;-19.869999999995343
4596;889;124;28651.05;30162.96;-1511.9099999999999
5135;761;98;317445.0;308390.56;9054.440000000002
727;709;19;46832.15;49302.72;-2470.5699999999997
1248;891;148;45463.2;47861.2;-2398.0
2333;743;18;159435.0;159452.09999999998;-17.099999999976717
466;783;9;595582.0;595653.9;-71.90000000002328
2840;802;3;72194.0;72202.0;-8.0
3348;857;118;30206.0;29141.84;1064.1599999999999
3515;644;99;643600.0;689636.22;-46036.21999999997
2686;798;108;23419.0;23421.72;-2.720000000001164
5632;904;119;3093.2;3395.15;-301.9500000000003
9166;854;89;865459.0;865556.3400000001;-97.34000000008382
8822;669;66;138288.0;140294.66;-2006.6600000000035
7243;707;110;32442.0;32445.140000000003;-3.140000000003056
7017;885;149;9309.0;9310.0;-1.0
6193;825;22;337322.2;355116.87;-17794.669999999984
4675;863;56;171955.0;171974.52;-19.519999999989523
8461;871;40;188648.15;219825.06;-31176.910000000003
4468;667;84;651358.0;651430.65;-72.65000000002328
4316;599;126;7629.45;8032.08;-402.6300000000001
3467;811;58;108825.0;108834.64;-9.639999999999418
3259;910;68;889731.05;936670.5599999999;-46939.50999999989
3202;752;46;23673.05;24928.05;-1255.0
2184;761;98;396806.0;385488.2;11317.799999999988
1981;877;16;142528.5;142423.05;105.45000000001164
4648;896;11;172102.0;181180.2;-9078.200000000012
9505;90;31;57982.0;54689.46;3292.540000000001
8203;800;67;244498.65;257397.24;-12898.589999999997
8004;667;84;173696.0;173714.84;-18.839999999996508
7682;564;41;116600.0;111908.39;4691.610000000001
6933;785;134;14153.0;13889.79;263.2099999999991
6517;847;101;3244.0;3244.29;-0.2899999999999636
6488;749;81;855039.0;861184.0299999999;-6145.0299999999115
5374;708;90;75142.15;79106.4;-3964.25
5092;769;29;73021.0;73029.96;-8.960000000006403
3904;280;109;6850.0;6851.02;-1.0200000000004366
3270;862;57;677105.85;712810.98;-35705.130000000005
2626;625;50;112760.0;112773.0;-13.0
2129;771;146;471.2;459.45;11.75
114;808;75;163842.0;164569.59999999998;-727.5999999999767
6419;700;86;88846.85;93533.8;-4686.949999999997
9232;868;21;96080.0;96091.38;-11.380000000004657
9017;742;44;129682.0;129696.0;-14.0
8627;885;149;1164.0;1163.75;0.25
8562;876;135;21871.85;23025.940000000002;-1154.0900000000038
8013;842;117;8206.0;8564.84;-358.84000000000015
6808;793;133;24605.0;22156.29;2448.709999999999
1341;863;56;122517.7;128980.88999999998;-6463.189999999988
2627;858;27;99069.0;95579.16;3489.8399999999965
1020;854;89;472068.0;472121.64;-53.64000000001397
972;880;36;316419.0;330538.32;-14119.320000000007
949;775;144;12620.75;12045.119999999999;575.630000000001
339;785;134;14153.0;13889.79;263.2099999999991
3154;885;149;3316.45;3491.25;-174.80000000000018
9827;842;117;32824.0;34259.36;-1435.3600000000006
9533;602;139;17099.0;17100.0;-1.0
9068;870;106;61388.0;67956.56;-6568.559999999998
8896;905;30;336990.65;365641.54;-28650.889999999956
8436;878;53;805125.0;764304.15;40820.84999999998
8430;800;67;1140994.65;1201187.12;-60192.470000000205
8355;620;132;17818.2;19831.44;-2013.239999999998
8213;881;96;805077.5;885262.7999999999;-80185.29999999993
7002;785;134;47176.0;46299.3;876.6999999999971
6985;590;52;169245.35;186443.4;-17198.04999999999
6528;762;26;197028.1;207422.52;-10394.419999999984
5789;751;123;24994.0;25409.43;-415.4300000000003
5504;652;140;26800.45;30020.94;-3220.489999999998
4939;784;113;37577.25;37247.94;329.3099999999977
4272;839;37;72813.0;72820.79999999999;-7.7999999999883585
3175;825;22;591793.0;591861.45;-68.44999999995343
2648;789;42;45545.85;47948.96;-2403.1100000000006
2497;862;57;712743.0;712810.98;-67.97999999998137
8962;825;22;78906.0;78914.86;-8.860000000000582
7808;708;90;790973.0;791064.0;-91.0
6473;728;112;4143.9;4362.38;-218.48000000000047
6171;869;150;1646.0;1727.72;-81.72000000000003
3188;696;63;1959407.0;1959639.6400000001;-232.64000000013039
3092;874;61;133088.35;140109.45;-7021.100000000006
8628;722;79;793762.0;793846.56;-84.56000000005588
1878;549;137;47397.0;47401.9;-4.900000000001455
381;595;39;112604.45;118543.96;-5939.510000000009
326;858;27;247672.0;238947.90000000002;8724.099999999977
256;658;130;16576.0;16578.28;-2.279999999998836
233;366;83;539216.0;539401.84;-185.8399999999674
2020;706;143;37931.6;39932.19;-2000.5900000000038
9899;877;16;330066.0;313330.71;16735.28999999998
8839;885;149;8145.0;8146.25;-1.25
8177;875;115;1577.95;1661.4;-83.45000000000005
7332;724;13;69724.0;69731.28;-7.279999999998836
6888;905;30;290231.0;299161.26;-8930.26000000001
6825;894;48;27999.35;31040.84;-3041.4900000000016
5667;762;26;32837.7;34570.42;-1732.7200000000012
8911;865;85;36650.05;38583.18;-1933.1299999999974
4691;788;32;47509.5;50015.96;-2506.459999999999
3527;871;40;156024.0;172719.69;-16695.690000000002
3093;887;114;10391.0;10391.94;-0.9400000000005093
694;882;17;70194.0;73325.9;-3131.899999999994
597;667;84;390815.0;390858.39;-43.39000000001397
11;816;128;23254.0;23256.100000000002;-2.100000000002183
5047;858;27;16511.0;15929.86;581.1399999999994
9729;669;66;59715.1;63770.299999999996;-4055.199999999997
9466;90;31;124247.0;117191.7;7055.300000000003
8250;652;140;5955.55;6671.32;-715.7699999999995
6992;738;43;315872.0;315905.39999999997;-33.399999999965075
6549;889;124;17907.5;18851.85;-944.3499999999985
6311;887;114;2278.1;2398.14;-120.03999999999996
3557;785;134;70764.0;69448.95000000001;1315.0499999999884
3512;737;10;64066.0;64072.76;-6.760000000002037
3073;764;116;31807.9;33485.92;-1678.0199999999968
959;667;84;453779.85;477715.81;-23935.96000000002
4868;517;104;33417.0;33420.96;-3.959999999999127
7672;854;89;672696.9;708182.46;-35485.55999999994
9859;663;60;929822.0;978864.21;-49042.20999999996
9049;787;5;118345.0;118359.75;-14.75
8760;458;47;55107.0;56552.31;-1445.3099999999977
8245;602;139;1353.75;1425.0;-71.25
9944;784;113;43950.0;41386.6;2563.4000000000015
7688;637;6;177303.0;172488.44999999998;4814.5500000000175
6546;902;94;366758.0;366800.67;-42.6699999999837
7877;857;118;57391.4;58283.68;-892.2799999999988
5140;854;89;78678.0;78686.94;-8.940000000002328
4769;886;35;20910.45;22013.64;-1103.1899999999987
2401;891;148;43070.0;43075.08;-5.080000000001746
2162;863;56;644832.0;644904.45;-72.44999999995343
1770;884;34;29505.0;31934.699999999997;-2429.699999999997
940;769;29;36510.0;36514.98;-4.980000000003201
860;824;131;10599.0;10600.92;-1.9200000000000728
6117;517;104;35273.5;37134.4;-1860.9000000000015
9932;846;78;578367.6;608876.9;-30509.300000000047
9768;796;65;72839.35;76682.06999999999;-3842.7199999999866
8481;907;87;401159.0;413503.32;-12344.320000000007
7917;886;35;44022.0;44027.28;-5.279999999998836
7896;669;66;138288.0;140294.66;-2006.6600000000035
7668;743;18;26572.0;26575.35;-3.349999999998545
7177;620;132;18756.0;19831.44;-1075.4399999999987
6072;907;87;698686.05;758089.42;-59403.369999999995
8498;235;136;3749.65;3947.72;-198.0699999999997
3235;862;57;1187906.0;1188018.3;-112.30000000004657
3110;846;78;809714.45;852427.66;-42713.21000000008
2761;886;35;41820.9;44027.28;-2206.3799999999974
2329;876;135;24668.0;24670.65;-2.650000000001455
1811;761;98;1130896.15;1156464.6;-25568.450000000186
1380;815;88;193346.0;193367.28;-21.279999999998836
272;870;106;33325.05;38832.32;-5507.269999999997
4497;815;88;241682.0;241709.1;-27.10000000000582
8262;885;149;15476.45;16292.5;-816.0499999999993
7718;599;126;2543.15;2677.36;-134.21000000000004
6650;458;47;67353.0;69119.49;-1766.4900000000052
5399;819;138;51661.0;54003.82000000001;-2342.820000000007
3571;882;17;120031.55;131986.62;-11955.069999999992
2917;861;7;214706.0;214730.56;-24.55999999999767
2369;663;60;826508.55;870101.52;-43592.96999999997
1899;751;123;23744.3;25409.43;-1665.130000000001
290;722;79;628394.6;661538.8;-33144.20000000007
34;873;73;429480.0;429529.38;-49.38000000000466
2611;458;47;87251.8;94253.85;-7002.050000000003
6732;751;123;36102.0;36702.51;-600.510000000002
9282;868;21;52407.0;52413.479999999996;-6.4799999999959255
9069;879;77;339755.15;357680.4;-17925.25
9370;662;20;87875.0;96335.37;-8460.369999999995
8664;320;72;896982.0;1139627.79;-242645.79000000004
8113;899;8;4734.8;4984.72;-249.92000000000007
7975;798;108;33456.0;33459.6;-3.599999999998545
7187;769;29;36510.0;36514.98;-4.980000000003201
5333;722;79;439876.6;463077.16000000003;-23200.560000000056
1953;833;142;3925.4;4132.95;-207.54999999999973
4989;862;57;1579914.6;1663225.62;-83311.02000000002
4861;908;105;588.05;619.14;-31.090000000000032
4799;774;76;1481982.0;1325210.6;156771.3999999999
3764;836;103;12524.0;12525.66;-1.6599999999998545
2708;770;25;84885.0;78583.19;6301.809999999998
1731;802;3;81218.0;81227.25;-9.25
1018;783;9;397055.0;397102.60000000003;-47.600000000034925
5098;833;142;6611.0;6612.72;-1.7200000000002547
9114;871;40;161697.6;188421.48;-26723.880000000005
8160;801;12;18128.85;19085.43;-956.5800000000017
7867;882;17;140388.0;146651.8;-6263.799999999988
6290;880;36;64413.8;70829.64;-6415.8399999999965
5657;827;147;25907.45;27273.69;-1366.239999999998
5278;722;79;66147.0;66153.88;-6.880000000004657
4987;625;50;64273.2;67663.79999999999;-3390.5999999999913
4129;763;91;512566.8;539607.16;-27040.360000000044
3096;892;62;291332.7;297064.23;-5731.52999999997
2644;808;75;93389.75;98741.76;-5352.009999999995
2490;663;60;1136448.9;1196389.59;-59940.69000000018
2351;678;24;69697.0;62769.84;6927.1600000000035
2252;710;121;35095.85;36946.9;-1851.050000000003
987;743;18;212580.0;212602.8;-22.79999999998836
462;599;126;7629.45;8032.08;-402.6300000000001
414;808;75;393221.0;394967.04;-1746.039999999979
3886;877;16;330066.0;313330.71;16735.28999999998
7189;899;8;47349.9;49847.200000000004;-2497.300000000003
9255;710;121;28076.3;29557.52;-1481.2200000000012
8994;762;26;32837.7;34570.42;-1732.7200000000012
8412;833;142;2355.05;2479.77;-124.7199999999998
7698;564;41;140980.0;142428.86;-1448.859999999986
9803;907;87;762203.05;827006.64;-64803.58999999997
5862;620;132;21882.0;23136.68;-1254.6800000000003
3162;708;90;1107363.0;1107489.5999999999;-126.5999999998603
3792;900;14;272164.55;286521.04;-14356.48999999999
2899;865;85;347208.0;347248.62;-40.61999999999534
2704;903;71;911218.0;911326.15;-108.15000000002328
2174;847;101;6024.0;6025.110000000001;-1.110000000000582
1806;904;119;40209.7;44136.950000000004;-3927.2500000000073
4526;898;45;89133.0;89143.47;-10.470000000001164
9830;590;52;54816.0;57367.2;-2551.199999999997
9245;912;141;31799.35;33679.94;-1880.5900000000038
8365;685;49;88207.5;94969.98;-6762.479999999996
8058;879;77;402342.0;402390.45;-48.45000000001164
7021;901;127;20142.0;20143.63;-1.6300000000010186
4694;625;50;96409.8;101495.7;-5085.899999999994
5294;896;11;103261.2;108708.12;-5446.919999999998
4495;865;85;462944.0;462998.16000000003;-54.160000000032596
3766;812;64;953372.5;1003660.5599999999;-50288.05999999994
3330;833;142;10991.5;11572.26;-580.7600000000002
3150;894;48;44209.0;46561.26;-2352.260000000002
826;816;128;69761.0;69768.3;-7.30000000000291
4537;827;147;34542.95;36364.92;-1821.9700000000012
7070;858;27;141172.85;143368.74;-2195.889999999985
9609;681;54;1500955.35;1522216.54;-21261.189999999944
9121;839;37;24271.0;24273.6;-2.599999999998545
8958;602;139;10829.05;11400.0;-570.9500000000007
8539;858;27;62743.7;63719.44;-975.7400000000052
7942;863;56;204196.8;214968.15;-10771.350000000006
7652;886;35;62731.35;66040.92;-3309.5699999999997
6997;907;87;444618.05;482420.54000000004;-37802.49000000005
2562;667;84;82505.6;86857.42;-4351.819999999992
5071;897;125;25856.15;27219.84;-1363.6899999999987
4870;564;41;148400.0;142428.86;5971.140000000014
4427;658;130;8288.0;8289.14;-1.139999999999418
2720;860;92;844113.95;888641.6000000001;-44527.65000000014
2122;599;126;2543.15;2677.36;-134.21000000000004
1735;590;52;156226.55;172101.59999999998;-15875.049999999988
5946;863;56;408393.6;429936.3;-21542.70000000001
5329;890;1;471996.1;496895.25;-24899.150000000023
9421;823;93;1431797.25;1507329.75;-75532.5
9238;899;8;64794.0;64801.36;-7.360000000000582
8488;886;35;165083.0;165102.3;-19.29999999998836
6412;829;107;22701.0;23116.199999999997;-415.1999999999971
5954;891;148;4546.7;4786.12;-239.42000000000007
5703;901;127;1471.55;1549.51;-77.96000000000004
4792;607;82;103268.0;103215.3;52.69999999999709
2310;887;114;2398.0;2398.14;-0.13999999999987267
3827;860;92;710833.0;710913.28;-80.28000000002794
3701;879;77;223523.0;223550.25;-27.25
3285;886;35;22011.0;22013.64;-2.639999999999418
2465;913;10;91294.05;96694.68000000001;-5400.630000000005
2283;607;82;567974.0;567684.15;289.8499999999767
1410;785;134;70764.0;69448.95000000001;1315.0499999999884
4298;802;3;128594.85;135378.75;-6783.899999999994
5918;881;96;211863.0;221315.69999999998;-9452.699999999983
5966;911;74;1125261.0;1117788.0999999999;7472.90000000014
6463;815;88;137758.55;145025.46;-7266.9100000000035
6962;787;5;179884.4;189375.6;-9491.200000000012
8955;854;89;224232.3;236060.82;-11828.520000000019
8655;908;105;619.0;619.14;-0.13999999999998636
9317;783;9;238233.0;238261.56;-28.55999999999767
9635;800;67;814995.5;857990.8;-42995.30000000005
8401;898;45;9408.8;9904.83;-496.03000000000065
5251;792;2;66491.45;63024.65;3466.7999999999956
5178;783;9;238233.0;238261.56;-28.55999999999767
4972;911;74;86559.0;85983.7;575.3000000000029
2630;738;43;526453.0;526509.0;-56.0
2475;590;52;13018.8;14341.8;-1323.0
2459;812;64;847441.8;892142.72;-44700.919999999925
2341;816;128;69761.0;69768.3;-7.30000000000291
2316;769;29;401614.0;401664.78;-50.78000000002794
1740;819;138;46014.0;45695.54;318.4599999999991
124;738;43;105291.0;105301.79999999999;-10.799999999988358
5205;892;62;679776.3;693149.87;-13373.569999999949
8374;599;126;17802.05;18741.52;-939.4700000000012
9299;913;10;224231.0;225620.92;-1389.9200000000128
9239;783;9;317644.0;317682.08;-38.0800000000163
8536;789;42;11986.0;11987.24;-1.2399999999997817
7376;724;13;23241.0;23243.760000000002;-2.7600000000020373
5780;891;148;28713.0;28716.72;-3.720000000001164
4585;808;75;393221.0;394967.04;-1746.039999999979
2318;873;73;1288439.0;1288588.14;-149.13999999989755
2000;320;72;473406.85;633126.55;-159719.70000000007
829;858;27;231160.0;223018.04;8141.959999999992
5902;764;116;4893.45;5151.68;-258.2300000000005
9858;911;74;1038703.0;1031804.3999999999;6898.600000000093
9685;722;79;595322.0;595384.92;-62.92000000004191
7640;911;74;865586.0;859837.0;5749.0
7295;669;66;143317.0;153048.72;-9731.720000000001
7263;836;103;6799.15;7157.52;-358.3700000000008
7245;882;17;200052.9;219977.7;-19924.800000000017
9154;789;42;34159.15;35961.72;-1802.5699999999997
6476;813;129;9799.0;9799.650000000001;-0.6500000000014552
6041;752;46;18938.25;19942.44;-1004.1899999999987
5314;887;114;2398.0;2398.14;-0.13999999999987267
4268;903;71;494661.2;520757.8;-26096.599999999977
3501;715;59;579654.85;643738.41;-64083.560000000056
2261;778;55;1319846.0;1320014.16;-168.15999999991618
7233;901;127;4415.6;4648.53;-232.92999999999938
8727;812;64;635581.35;669107.04;-33525.69000000006
8486;658;130;15747.2;16578.28;-831.0799999999981
8451;280;109;8282.1;8719.480000000001;-437.380000000001
6148;914;69;497915.0;497976.16;-61.15999999997439
5363;774;76;1037388.0;927647.4199999999;109740.58000000007
5322;811;58;1197070.0;1197181.04;-111.04000000003725
2029;914;69;316855.0;316893.92;-38.9199999999837
3609;848;38;238150.0;238177.80000000002;-27.800000000017462
3568;770;25;97012.0;89809.36;7202.639999999999
1752;695;97;676675.0;676753.85;-78.84999999997672
1639;836;103;23796.55;25051.32;-1254.7700000000004
653;280;109;8095.0;8096.660000000001;-1.660000000000764
8787;681;54;1458418.0;1405122.96;53295.04000000004
5006;861;7;203970.7;214730.56;-10759.859999999986
6499;796;65;178904.0;178924.83;-20.829999999987194
3166;320;72;697652.0;886377.1699999999;-188725.16999999993
8387;637;6;157208.85;160989.22;-3780.3699999999953
8157;863;56;85978.0;85987.26;-9.259999999994761
6431;837;4;16063.55;16911.300000000003;-847.7500000000036
1850;904;119;6186.4;6790.3;-603.9000000000005
5345;873;73;1288439.0;1288588.14;-149.13999999989755
2606;674;100;1192442.85;1255345.7999999998;-62902.94999999972
5704;776;51;384954.0;349031.82;35922.17999999999
1095;728;112;4362.0;4362.38;-0.38000000000010914
8953;868;21;8298.25;8735.58;-437.3299999999999
8740;366;83;896445.65;943953.22;-47507.56999999995
7983;728;112;6215.85;6543.57;-327.71999999999935
6495;811;58;1523544.0;1523684.96;-140.95999999996275
5529;709;19;187328.6;197210.88;-9882.279999999999
6046;902;94;489010.0;489067.55999999994;-57.559999999939464
4125;771;146;3769.6;3675.6;94.0
3354;813;129;21719.85;22865.850000000002;-1146.0000000000036
1218;901;127;17043.0;17044.61;-1.610000000000582
708;879;77;84938.55;89420.1;-4481.550000000003
5323;908;105;1470.6;1547.85;-77.25
7714;884;34;18686.5;21289.8;-2603.2999999999993
9266;815;88;628374.0;628443.66;-69.6600000000326
8686;823;93;1145437.8;1205863.7999999998;-60425.99999999977
8382;865;85;366497.65;385831.8;-19334.149999999965
8366;847;101;5561.0;5561.64;-0.6400000000003274
7759;844;145;4132.5;4350.36;-217.85999999999967
6656;798;108;44496.1;46843.44;-2347.340000000004
1033;844;145;47848.0;47853.96;-5.959999999999127
5334;796;65;291357.4;306728.27999999997;-15370.879999999946
4899;678;24;185857.0;167386.24;18470.76000000001
3611;894;48;69997.9;77602.1;-7604.200000000012
2224;905;30;290231.0;299161.26;-8930.26000000001
1226;724;13;38736.0;38739.6;-3.599999999998545
9645;829;107;4313.0;4623.24;-310.2399999999998
5611;707;110;7112.65;7487.34;-374.6900000000005
9559;549;137;6432.45;6771.7;-339.25
8348;886;35;165083.0;165102.3;-19.29999999998836
9855;599;126;40156.0;40160.4;-4.400000000001455
9573;696;63;398879.35;419922.78;-21043.43000000005
7829;662;20;154167.0;160558.95;-6391.950000000012
4250;707;110;7112.65;7487.34;-374.6900000000005
2783;914;69;271590.0;271623.36;-33.35999999998603
2202;742;44;143731.2;151312.0;-7580.799999999988
625;778;55;522439.2;550005.8999999999;-27566.699999999895
6964;700;86;710775.75;748270.4;-37494.65000000002
5742;876;135;23023.0;23025.940000000002;-2.9400000000023283
9558;918;143;25288.05;26621.879999999997;-1333.829999999998
8608;800;67;257367.0;257397.24;-30.239999999990687
7330;905;30;30635.6;33240.14;-2604.540000000001
6924;890;1;99368.0;99379.04999999999;-11.049999999988358
6372;785;134;67225.8;69448.95000000001;-2223.1500000000087
4146;775;144;2214.0;2007.52;206.48000000000002
3260;910;68;267588.0;267620.16;-32.15999999997439
3207;775;144;24356.0;22082.72;2273.279999999999
2255;783;9;188601.6;198551.30000000002;-9949.700000000012
962;695;97;1285683.45;1353507.7;-67824.25
828;868;21;43673.0;43677.9;-4.900000000001455
606;874;61;308205.0;308240.79;-35.789999999979045
298;761;98;75392.95;77097.64;-1704.6900000000023
3612;801;12;2589.7;2726.49;-136.78999999999996
7307;842;117;32824.0;34259.36;-1435.3600000000006
6287;854;89;448464.6;472121.64;-23657.040000000037
8281;662;20;185001.0;192670.74;-7669.739999999991
8880;599;126;26771.0;26773.600000000002;-2.600000000002183
8630;855;95;729493.6;767973.58;-38479.97999999998
9452;815;88;338355.0;338392.74;-37.73999999999069
6194;918;143;48801.0;48806.78;-5.779999999998836
8394;846;78;231346.85;243550.76;-12203.910000000003
6089;722;79;661468.0;661538.8;-70.80000000004657
2030;607;82;98104.6;103215.3;-5110.699999999997
5101;906;120;38587.1;41868.450000000004;-3281.350000000006
4422;886;35;52276.6;55034.1;-2757.5
4151;863;56;122517.7;128980.88999999998;-6463.189999999988
4018;801;12;27262.0;27264.899999999998;-2.899999999997817
3462;911;74;1068997.95;1117788.0999999999;-48790.14999999991
686;783;9;490363.4;516233.38;-25869.97999999998
160;916;121;40637.0;40641.92;-4.919999999998254
5680;848;38;26461.0;26464.2;-3.2000000000007276
6621;738;43;33342.15;35100.6;-1758.449999999997
8917;901;127;18592.0;18594.12;-2.1199999999989814
8658;823;93;668172.05;703420.5499999999;-35248.49999999988
7626;904;119;18558.25;20370.9;-1812.6500000000015
6724;599;126;18739.0;18741.52;-2.5200000000004366
5330;844;145;26099.0;26102.159999999996;-3.1599999999962165
1478;667;84;130272.0;130286.13;-14.130000000004657
3670;891;148;63648.1;67005.68;-3357.5799999999945
3453;595;39;414860.0;414903.86000000004;-43.86000000004424
3007;817;111;28497.15;29999.97;-1502.8199999999997
1567;815;88;367357.4;386734.56;-19377.159999999974
4871;855;95;397905.6;418894.68;-20989.080000000016
8483;901;127;13246.8;13945.59;-698.7900000000009
8052;894;48;132627.0;139683.78;-7056.779999999999
8040;847;101;5722.8;6025.110000000001;-302.3100000000004
7019;599;126;22889.3;24096.24;-1206.9400000000023
6694;883;122;6281.4;6907.5;-626.1000000000004
6598;894;48;206309.0;217285.88;-10976.880000000005
6450;868;21;66382.2;69884.64;-3502.4400000000023
5678;771;146;2356.0;2297.25;58.75
5469;280;109;4732.9;4982.56;-249.66000000000076
5059;874;61;133088.35;140109.45;-7021.100000000006
3624;844;145;4132.5;4350.36;-217.85999999999967
2809;880;36;42942.85;47219.76;-4276.9100000000035
2179;743;18;318869.0;318904.19999999995;-35.199999999953434
2018;724;13;51518.5;54235.44;-2716.9400000000023
1857;700;86;280569.0;280601.4;-32.40000000002328
1364;813;129;34131.6;35932.05;-1800.4500000000044
1344;897;125;37423.0;37427.28;-4.279999999998836
1194;901;127;13246.8;13945.59;-698.7900000000009
1190;908;105;929.0;928.71;0.2899999999999636
4357;743;18;75731.15;79726.04999999999;-3994.899999999994
8350;915;10;60862.7;64073.8;-3211.100000000006
8493;839;37;74936.0;78889.2;-3953.199999999997
3377;678;24;23232.0;20923.28;2308.720000000001
9709;789;42;68318.3;71923.44;-3605.1399999999994
8993;800;67;772101.0;772191.72;-90.71999999997206
7748;873;73;1088015.05;1145411.68;-57396.62999999989
2061;491;102;4742.4;4992.9;-250.5
5608;798;108;25425.8;26767.68;-1341.880000000001
3185;854;89;314712.0;314747.76;-35.76000000000931
6338;784;113;29226.75;28970.62;256.130000000001
1254;874;61;319412.8;336262.68;-16849.880000000005
517;837;4;22489.35;23675.82;-1186.4700000000012
9557;662;20;61667.0;64223.58;-2556.5800000000017
8932;837;4;6425.8;6764.52;-338.72000000000025
7298;917;2;167978.0;167998.32;-20.320000000006985
7212;857;118;56096.0;54120.56;1975.4400000000023
6364;695;97;1218016.0;1218156.93;-140.9299999999348
5618;681;54;115458.25;117093.58;-1635.3300000000017
4345;789;42;77907.0;77917.06;-10.059999999997672
4263;911;74;1233459.1;1289755.5;-56296.39999999991
4060;800;67;244498.65;257397.24;-12898.589999999997
7058;795;15;111599.0;106158.64;5440.360000000001
3874;823;93;95453.15;100488.65;-5035.5
3264;783;9;377202.25;397102.60000000003;-19900.350000000035
2056;877;16;285057.0;284846.1;210.90000000002328
2032;919;46;66284.35;69781.04;-3496.689999999988
1632;280;109;6227.0;6228.200000000001;-1.2000000000007276
670;889;124;46558.55;49014.81;-2456.2599999999948
467;905;30;128991.0;132960.56;-3969.5599999999977
415;695;97;270670.0;270701.54;-31.539999999979045
4023;590;52;117170.15;129076.2;-11906.050000000003
8972;914;69;226325.0;226352.8;-27.79999999998836
8891;918;143;46360.95;48806.78;-2445.8300000000017
8521;771;146;3472.0;3216.15;255.8499999999999
6795;881;96;536718.65;590175.2;-53456.54999999993
1503;788;32;95019.0;100031.92;-5012.919999999998
2861;875;115;12459.0;12460.5;-1.5
7261;902;94;529761.0;529823.19;-62.18999999994412
9142;825;22;78906.0;78914.86;-8.860000000000582
8701;817;111;34282.0;34285.68;-3.680000000000291
8442;796;65;127788.0;127803.45;-15.44999999999709
9576;920;138;8366.0;8367.12;-1.1200000000008004
8307;663;60;435004.0;435050.76;-46.76000000000931
7412;681;54;1579953.0;1522216.54;57736.45999999996
7317;763;91;896991.9;944312.53;-47320.630000000005
6801;868;21;8298.25;8735.58;-437.3299999999999
2021;590;52;130188.95;143418.0;-13229.050000000003
5686;907;87;133720.0;137834.44;-4114.440000000002
4109;887;114;10391.0;10391.94;-0.9400000000005093
3821;788;32;12502.0;12503.99;-1.9899999999997817
3237;890;1;409063.35;430642.55;-21579.20000000001
2130;911;74;904536.8;945820.7;-41283.89999999991
1701;685;49;92850.0;94969.98;-2119.979999999996
